% Model:              2d.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 14:46
% Dimension:          2
% Nodes:              21311
% Expressions:        3
% Description:        Velocity field, r component, Velocity field, z component, Pressure
% Length unit:        m
% r                       z                        u (m/s)                  w (m/s)                  p (Pa)
0.003                     0.013900000000000001     2.383147002773236        4.285148818937486        0.9511330402050798
0.003                     0.014                    2.310394373266572        4.254317103867688        0.9511211264088741
0.003                     0.014100000000000001     2.231867324998795        4.201997627399146        0.9510765208106179
0.003                     0.0142                   2.1613963014029363       4.167774331976888        0.9510369320163486
0.003                     0.0143                   2.090894531284343        4.133388503180003        0.9509973435684799
0.003                     0.014400000000000001     2.018586817054815        4.083057099657244        0.9509639572240984
0.003                     0.0145                   1.9506633348630789       4.046490583369845        0.9509396132802852
0.003                     0.0146                   1.8818002791255437       3.999858180540175        0.9509062350223894
0.003                     0.014700000000000001     1.81628824588473         3.957188373449408        0.9508778560391775
0.003                     0.0148                   1.7525903807743488       3.9205091130316485       0.9508554610553724
0.003                     0.0149                   1.6907425188348562       3.872309098462182        0.9508253074090636
0.003                     0.015000000000000001     1.629432116216074        3.8243741345392004       0.9507934804773894
0.003                     0.0151                   1.5686714757976856       3.78850504321849         0.9507618383271061
0.003                     0.0152                   1.515725519118535        3.755182878177852        0.95074218294534
0.003                     0.015300000000000001     1.459747627548905        3.7115496484297603       0.9507125259299383
0.003                     0.0154                   1.4026206358338502       3.664562462015298        0.9506793962395848
0.003                     0.0155                   1.3498195542183462       3.625269846026792        0.9506497469967209
0.003                     0.015600000000000001     1.300527506268306        3.592218808352356        0.9506229209765155
0.003                     0.015700000000000002     1.2506104739330088       3.5497990865506535       0.9505965333081146
0.003                     0.0158                   1.2020883962891538       3.5081953378150565       0.9505715740066205
0.003                     0.0159                   1.1573203831053922       3.4757554623839226       0.9505496241330335
0.003                     0.016                    1.1125878412634727       3.4414494894237895       0.95052675143304
0.003                     0.0161                   1.0680120458569153       3.3992106221919633       0.9504999551061183
0.003                     0.0162                   1.027746950884651        3.368447938608698        0.950478350628472
0.003                     0.016300000000000002     0.9874818559123852       3.337685255025432        0.9504567461508254
0.003                     0.0164                   0.9478825160136575       3.3014374535692803       0.9504331024385514
0.003                     0.0165                   0.9107195301952725       3.2693136701339123       0.9504111336932383
0.003                     0.0166                   0.8747557550523424       3.240802506595391        0.9503905870798541
0.003                     0.0167                   0.8392272012158184       3.2104072376116672       0.9503691946638602
0.003                     0.016800000000000002     0.805524288046102        3.178073154397739        0.9503471058540891
0.003                     0.016900000000000002     0.7738929975899224       3.1520329168887358       0.9503282875956536
0.003                     0.017                    0.7422617071337426       3.1259926793797326       0.9503094693372178
0.003                     0.0171                   0.7122009685154328       3.0953713852052207       0.9502872793964858
0.003                     0.0172                   0.6845255799986494       3.0709370721276104       0.9502678822107529
0.003                     0.0173                   0.6570489692785212       3.047114783344755        0.9502487758176661
0.003                     0.017400000000000002     0.6308272874721825       3.021374754048713        0.9502282764534417
0.003                     0.0175                   0.60604374189104         2.9968128529158746       0.9502073776650692
0.003                     0.0176                   0.5815725752303889       2.9747137487178006       0.9501871745738782
0.003                     0.0177                   0.5597537318248079       2.953067491578003        0.9501701175874129
0.003                     0.0178                   0.5389182407101654       2.9315891280730972       0.9501542270233595
0.003                     0.0179                   0.5180827495955228       2.910110764568192        0.9501383364593061
0.003                     0.018000000000000002     0.49928216524587465      2.889716684958781        0.9501150255599347
0.003                     0.0181                   0.48056890909739647      2.8693956268418943       0.9500914108327467
0.003                     0.0182                   0.46310209477808595      2.849637795666164        0.950069236228003
0.003                     0.0183                   0.4486455085977691       2.831240189690867        0.9500505396011357
0.003                     0.0184                   0.43418892241745205      2.8128425837155704       0.9500318429742683
0.003                     0.018500000000000003     0.42073621110120885      2.7950416925777524       0.9500128099113155
0.003                     0.018600000000000002     0.40875001380865306      2.7770709851900013       0.9499925235656923
0.003                     0.0187                   0.3967638165160972       2.7591002778022506       0.949972237220069
0.003                     0.0188                   0.3872104441729505       2.7419144063459897       0.9499518359796391
0.003                     0.0189                   0.3792955491644492       2.725257112124796        0.9499313573589866
0.003                     0.019                    0.3713806541559478       2.7085998179036026       0.949910878738334
0.003                     0.019100000000000002     0.365907131827644        2.6919439118667827       0.9498901015389729
0.003                     0.019200000000000002     0.36087475650429324      2.6748742146139817       0.9498689788534862
0.003                     0.0193                   0.35597178219234504      2.657817938681144        0.9498478247977045
0.003                     0.0194                   0.3553439854620986       2.6412050791142416       0.9498256343235805
0.003                     0.0195                   0.3547161887318521       2.6245922195473392       0.9498034438494563
0.003                     0.0196                   0.3549622539481676       2.608114867610377        0.9497814258827459
0.003                     0.019700000000000002     0.357958062107786        2.5901655230996963       0.9497583224170688
0.003                     0.0198                   0.36095387026740444      2.572216178589017        0.9497352189513919
0.003                     0.0199                   0.36589019051972993      2.5540279360798115       0.9497115285104084
0.003                     0.02                     0.37406832437083315      2.5354405913010285       0.9496868574702637
0.003                     0.0201                   0.3822464582219365       2.5168532465222464       0.9496621864301191
0.003                     0.020200000000000003     0.39315168107963494      2.4974623388978654       0.9496374732497066
0.003                     0.020300000000000002     0.4060208395293317       2.476358151943983        0.9496116642472106
0.003                     0.0204                   0.41888999797902854      2.455253964990101        0.9495858552447144
0.003                     0.0205                   0.4362467193035441       2.432717142127773        0.9495579409074504
0.003                     0.0206                   0.4556650131364954       2.4095221707590424       0.9495290593859039
0.003                     0.0207                   0.4750919886868856       2.386393465743028        0.949500327013897
0.003                     0.020800000000000003     0.500148944613932        2.3607399633844213       0.949474889874711
0.003                     0.020900000000000002     0.5258210246435305       2.3338757096517853       0.9494494195353943
0.003                     0.021                    0.5514931046731291       2.307011455919149        0.9494239491960776
0.0031000000000000003     0                        -6.417638084644625E-7    2.2615522026998875       0.9999947798414167
0.0031000000000000003     1.0E-4                   -0.013358132564625067    2.2625288782204755       0.999987600869117
0.0031000000000000003     2.0E-4                   -0.02690140380482279     2.2628866445051186       0.9999803870307786
0.0031000000000000003     3.0000000000000003E-4    -0.04048348650146344     2.263616231085506        0.999972733576878
0.0031000000000000003     4.0E-4                   -0.05426211666039365     2.266228775489544        0.9999628538390127
0.0031000000000000003     5.0E-4                   -0.0679394549697612      2.268745949381969        0.9999528726669896
0.0031000000000000003     6.000000000000001E-4     -0.08153684017028465     2.271796916234053        0.9999428084632964
0.0031000000000000003     7.0E-4                   -0.09545770708838829     2.276021286696668        0.9999331516024099
0.0031000000000000003     8.0E-4                   -0.10940205749390283     2.279606211442803        0.9999236788549732
0.0031000000000000003     9.000000000000001E-4     -0.12368524391353886     2.2842389312186544       0.9999140928948081
0.0031000000000000003     0.001                    -0.13831307800720957     2.2899374176332534       0.9999043917801081
0.0031000000000000003     0.0011                   -0.15264114255908967     2.2956573191029297       0.999894496113176
0.0031000000000000003     0.0012000000000000001    -0.16740565489250572     2.302980150500665        0.9998843290257744
0.0031000000000000003     0.0013000000000000002    -0.18238931680797987     2.310159494764955        0.9998743414481153
0.0031000000000000003     0.0014                   -0.19733241140943564     2.3169304782974764       0.9998644645314765
0.0031000000000000003     0.0015                   -0.2132329540945267      2.325510068756492        0.9998544536952223
0.0031000000000000003     0.0016                   -0.22933364206055498     2.334467731037463        0.9998444148643648
0.0031000000000000003     0.0017000000000000001    -0.24485165552278107     2.3438255303455464       0.9998340191290316
0.0031000000000000003     0.0018000000000000002    -0.2617480437638654      2.355632368672919        0.9998233014815114
0.0031000000000000003     0.0019                   -0.278309292723949       2.365775565415117        0.9998130302846088
0.0031000000000000003     0.002                    -0.29518559680814943     2.376320615422645        0.9998027619801156
0.0031000000000000003     0.0021000000000000003    -0.31338152650935946     2.3885488498084455       0.9997925057906372
0.0031000000000000003     0.0022                   -0.3311916308079648      2.4012958074091997       0.9997818463099886
0.0031000000000000003     0.0023                   -0.34944166738307947     2.4154871043688306       0.9997707363536146
0.0031000000000000003     0.0024000000000000002    -0.368608159209869       2.4303869312804647       0.999759377303362
0.0031000000000000003     0.0025                   -0.38745057024631646     2.443802710862524        0.9997477226281404
0.0031000000000000003     0.0026000000000000003    -0.40788175129694193     2.459352050159242        0.999736038322368
0.0031000000000000003     0.0027                   -0.42900100666397756     2.4758254046558203       0.9997243411840142
0.0031000000000000003     0.0028                   -0.4500512933580773      2.492338296303855        0.9997125803153535
0.0031000000000000003     0.0029000000000000002    -0.47113578564428793     2.5109571544480462       0.9996997985413801
0.0031000000000000003     0.003                    -0.4942273484236871      2.530130258853444        0.9996870089185126
0.0031000000000000003     0.0031000000000000003    -0.5173189112030864      2.549303363258841        0.9996742192956452
0.0031000000000000003     0.0032                   -0.5403034051772109      2.5683779311727557       0.9996614235427383
0.0031000000000000003     0.0033                   -0.5643255274630858      2.58828908726669         0.9996487292125119
0.0031000000000000003     0.0034000000000000002    -0.5900020493864612      2.610447924985957        0.9996356776653939
0.0031000000000000003     0.0035                   -0.6156785713098367      2.6326067627052248       0.9996226261182759
0.0031000000000000003     0.0036000000000000003    -0.6413550932332122      2.6547656004244917       0.9996095745711578
0.0031000000000000003     0.0037                   -0.6695652211013785      2.678472663148705        0.9995950839928418
0.0031000000000000003     0.0038                   -0.6981226193854526      2.703342609920345        0.999580070790383
0.0031000000000000003     0.0039000000000000003    -0.7266800176695268      2.728212556691985        0.9995650575879244
0.0031000000000000003     0.004                    -0.7568192746649478      2.7537852095136417       0.99955005964422
0.0031000000000000003     0.0041                   -0.7884111292368918      2.7812845383830704       0.9995346387645315
0.0031000000000000003     0.004200000000000001     -0.8200029838088359      2.808783867252499        0.9995192178848431
0.0031000000000000003     0.0043                   -0.8521727892647437      2.8357819716389465       0.9995039081644723
0.0031000000000000003     0.0044                   -0.8871663387282893      2.8659354068874476       0.9994871308459905
0.0031000000000000003     0.0045000000000000005    -0.922159888191835       2.896088842135949        0.9994703535275087
0.0031000000000000003     0.0046                   -0.957161821661293       2.926005286225473        0.9994536430757406
0.0031000000000000003     0.0047                   -0.9953148568430538      2.9571623261191817       0.9994356183928046
0.0031000000000000003     0.0048000000000000004    -1.0340306873748781      2.9898282102679437       0.9994169820399448
0.0031000000000000003     0.0049                   -1.0727465179067022      3.0224940944167047       0.9993983456870849
0.0031000000000000003     0.005                    -1.1139841185276933      3.0547392030018337       0.9993792991960231
0.0031000000000000003     0.0051                   -1.1567258542604986      3.0897644038211407       0.9993588543108811
0.0031000000000000003     0.005200000000000001     -1.199467589993304       3.1247896046404477       0.9993384094257391
0.0031000000000000003     0.0053                   -1.2439518956228444      3.1580589856598142       0.9993180381462508
0.0031000000000000003     0.0054                   -1.290884964819222       3.1948781056940367       0.9992956536522285
0.0031000000000000003     0.0055000000000000005    -1.3378180340155996      3.231697225728259        0.9992732691582062
0.0031000000000000003     0.0056                   -1.386198160899455       3.2664190709665606       0.9992530815253456
0.0031000000000000003     0.0057                   -1.4371427859346757      3.304155973559988        0.9992324020344245
0.0031000000000000003     0.0058000000000000005    -1.488087410969897       3.3418928761534152       0.9992117225435035
0.0031000000000000003     0.0059                   -1.5409197218857589      3.3779357936511287       0.9991892248453949
0.0031000000000000003     0.006                    -1.5961046009684687      3.4164256977435765       0.9991639994629242
0.0031000000000000003     0.0061                   -1.6512894800511786      3.454915601836025        0.9991387740804537
0.0031000000000000003     0.006200000000000001     -1.708493647201567       3.4901227531895493       0.9991144430067109
0.0031000000000000003     0.0063                   -1.7677011552093895      3.5282117848210275       0.9990882116506224
0.0031000000000000003     0.0064                   -1.8259597081124905      3.5632830654660888       0.9990633993500422
0.0031000000000000003     0.006500000000000001     -1.8883911647955451      3.600467094292946        0.9990383170935602
0.0031000000000000003     0.0066                   -1.9508602815251703      3.6377230898546298       0.9990132040951345
0.0031000000000000003     0.0067                   -2.0126099371706383      3.669968743629652        0.9989904994659871
0.0031000000000000003     0.0068000000000000005    -2.0786177669603036      3.7053946598236664       0.998965265801675
0.0031000000000000003     0.006900000000000001     -2.144625596749969       3.740820576017681        0.9989400321373627
0.0031000000000000003     0.007                    -2.208155299720159       3.7666164385146494       0.9989192217682461
0.0031000000000000003     0.0071                   -2.2775286042030745      3.798799288507259        0.9988909334306303
0.0031000000000000003     0.007200000000000001     -2.34690190868599        3.830982138499868        0.9988626450930145
0.0031000000000000003     0.0073                   -2.4097665557596373      3.8445310537669313       0.9988457354157843
0.0031000000000000003     0.0074                   -2.480559264965774       3.873672857544208        0.9988154815343615
0.0031000000000000003     0.007500000000000001     -2.5513519741719106      3.9028146613214845       0.9987852276529388
0.0031000000000000003     0.0076                   -2.61223897483986        3.8996433397003116       0.9987872234454834
0.0031000000000000003     0.0077                   -2.6849768238932636      3.921066461283646        0.9987585703685895
0.0031000000000000003     0.0078000000000000005    -2.7531555137850634      3.932539467724743        0.9987316122716554
0.0031000000000000003     0.0079                   -2.814889251440955       3.9269659464446427       0.9987080262133474
0.0031000000000000003     0.008                    -2.884746907680704       3.936099865297685        0.9986824095407878
0.0031000000000000003     0.0081                   -2.9381243627915157      3.9127805287825317       0.9987329293891364
0.0031000000000000003     0.0082                   -2.9964660028702386      3.883846862975669        0.9987275203126043
0.0031000000000000003     0.0083                   -3.0575409864663046      3.8731095240737545       0.9987175932858238
0.0031000000000000003     0.008400000000000001     -3.104447483858091       3.8273959534958784       0.9987564777628881
0.0031000000000000003     0.0085                   -3.144578155155256       3.782077662878128        0.9987999506001819
0.0031000000000000003     0.0086                   -3.17298682267942        3.711768819135397        0.9988724530982405
0.0031000000000000003     0.008700000000000001     -3.2033006990070145      3.6541039299670253       0.9989279669424436
0.0031000000000000003     0.0088                   -3.215058323250089       3.5638584899714023       0.9990741150778355
0.0031000000000000003     0.0089                   -3.223520075911566       3.468102986382475        0.9992361897707018
0.0031000000000000003     0.009000000000000001     -3.1998075245340853      3.330143308434155        0.9994517839910622
0.0031000000000000003     0.0091                   -3.1715929313180062      3.1861513354508615       0.9996820422234296
0.0031000000000000003     0.0092                   -3.1194895155815545      3.006120094415564        0.9999965654626265
0.0031000000000000003     0.009300000000000001     -3.0303596542182247      2.80850928610154         1.0004494512911135
0.0031000000000000003     0.0094                   -2.9091541862549932      2.5578410738436017       1.0010059973690675
0.0031000000000000003     0.0095                   -2.733281651079216       2.262044826518504        1.0019391097975359
0.0031000000000000003     0.009600000000000001     -2.4956873922555083      1.913415883131994        1.0031369763228024
0.0031000000000000003     0.0097                   -2.16982630280415        1.4832941113964613       1.005034553467834
0.0031000000000000003     0.0098                   -1.6827059680059933      0.9497853814446443       1.008255725452789
0.0031000000000000003     0.0099                   -0.9324798343588114      0.3457157298142506       1.0149469299446978
0.0031000000000000003     0.01                     3.015648401240629E-15    -7.88298614388208E-17    1.0246539227775195
0.0031000000000000003     0.010100000000000001     NaN                      NaN                      NaN
0.0031000000000000003     0.0102                   NaN                      NaN                      NaN
0.0031000000000000003     0.0103                   NaN                      NaN                      NaN
0.0031000000000000003     0.010400000000000001     NaN                      NaN                      NaN
0.0031000000000000003     0.0105                   NaN                      NaN                      NaN
0.0031000000000000003     0.0106                   NaN                      NaN                      NaN
0.0031000000000000003     0.010700000000000001     NaN                      NaN                      NaN
0.0031000000000000003     0.0108                   NaN                      NaN                      NaN
0.0031000000000000003     0.0109                   NaN                      NaN                      NaN
0.0031000000000000003     0.011000000000000001     -2.977984083216053E-15   -7.57836520648182E-17    0.9238938694653637
0.0031000000000000003     0.0111                   0.984497553090735        0.3656237569628386       0.9341836635829192
0.0031000000000000003     0.0112                   1.7604516847062015       0.9919446696173724       0.9409509564274292
0.0031000000000000003     0.011300000000000001     2.262668890872465        1.5481144172602512       0.9445124070727375
0.0031000000000000003     0.0114                   2.5968048303137587       2.0020797521327607       0.946554619987392
0.0031000000000000003     0.0115                   2.844250112529247        2.3710424437523723       0.9478985662396944
0.0031000000000000003     0.011600000000000001     3.01869217569086         2.670334264877212        0.9487093018190231
0.0031000000000000003     0.0117                   3.142018107544326        2.9283805689930915       0.9493282817448987
0.0031000000000000003     0.0118                   3.2286145609237193       3.1459382381039225       0.9498084471125433
0.0031000000000000003     0.0119                   3.2876085379412086       3.3355091712213394       0.9501524407275441
0.0031000000000000003     0.012                    3.320531163505332        3.4902376559694708       0.9504661300642167
0.0031000000000000003     0.012100000000000001     3.3333947284766423       3.622012706145134        0.9505540319878873
0.0031000000000000003     0.0122                   3.3303677767516353       3.7351453570824007       0.9507576925643746
0.0031000000000000003     0.0123                   3.3115632459563704       3.8285063387744924       0.9509344911955748
0.0031000000000000003     0.012400000000000001     3.286171519850161        3.9153808735848674       0.9510664499374948
0.0031000000000000003     0.0125                   3.246853986419977        3.969517105907193        0.9510679353600167
0.0031000000000000003     0.0126                   3.2105732801974964       4.0316677904249465       0.9511375485263724
0.0031000000000000003     0.012700000000000001     3.1555941907065934       4.077013206623892        0.9511779847251616
0.0031000000000000003     0.0128                   3.093287027365537        4.101799513842603        0.9512004948592864
0.0031000000000000003     0.0129                   3.030140876581957        4.117791899989335        0.9511937121257384
0.0031000000000000003     0.013000000000000001     2.9721229521595105       4.155410493498204        0.9511896000192036
0.0031000000000000003     0.0131                   2.8993668968597195       4.141717312160555        0.9511534978292965
0.0031000000000000003     0.0132                   2.8360723386927695       4.156129586102128        0.9511615043890235
0.0031000000000000003     0.013300000000000001     2.7670579687645183       4.147712543430975        0.9511564217408626
0.0031000000000000003     0.0134                   2.6965955578880827       4.134173651702907        0.951146496144591
0.0031000000000000003     0.0135                   2.6258967019205217       4.120252868943589        0.9511305418069204
0.0031000000000000003     0.013600000000000001     2.55310871216637         4.101744368738188        0.9510961090203542
0.0031000000000000003     0.0137                   2.4803207224122197       4.083235868532788        0.9510616762337885
0.0031000000000000003     0.013800000000000002     2.4129648251177946       4.072473454160037        0.9510378121097754
0.0031000000000000003     0.013900000000000001     2.3399052971810055       4.042009664455414        0.9510261466319612
0.0031000000000000003     0.014                    2.266819826989537        4.0114875565274755       0.9510144736247966
0.0031000000000000003     0.014100000000000001     2.1992477749225725       3.9882758379848684       0.9509966351893356
0.0031000000000000003     0.0142                   2.128106914475875        3.954503847115874        0.9509571626137627
0.0031000000000000003     0.0143                   2.0572123060557486       3.921125257316123        0.9509181479136019
0.0031000000000000003     0.014400000000000001     1.9934284038997832       3.8935744191407444       0.9508959383663432
0.0031000000000000003     0.0145                   1.9266237854247286       3.8567100699595653       0.9508710193693668
0.0031000000000000003     0.0146                   1.8629229826152398       3.8245719088867487       0.9508496497120738
0.0031000000000000003     0.014700000000000001     1.8007830345034517       3.7880801554574224       0.9508276784716704
0.0031000000000000003     0.0148                   1.7386430863916644       3.751588402028096        0.9508057072312668
0.0031000000000000003     0.0149                   1.6768303713768957       3.7146868643008237       0.9507783269513874
0.0031000000000000003     0.015000000000000001     1.616069730958506        3.6788177729801124       0.950746684801104
0.0031000000000000003     0.0151                   1.5557152005627684       3.6430810391960344       0.9507156655738969
0.0031000000000000003     0.0152                   1.5033329282275147       3.6099425876001168       0.9506968748149323
0.0031000000000000003     0.015300000000000001     1.4509506558922602       3.5768041360041987       0.9506780840559674
0.0031000000000000003     0.0154                   1.3949811026044294       3.5331952437657104       0.9506484522395376
0.0031000000000000003     0.0155                   1.3456278725341968       3.5000353804056266       0.950621576994741
0.0031000000000000003     0.015600000000000001     1.2963358245841563       3.46698434273119         0.9505947509745356
0.0031000000000000003     0.015700000000000002     1.247002111227907        3.4333087294049234       0.95056795417763
0.0031000000000000003     0.0158                   1.2013692547540566       3.398757724976715        0.9505453110065357
0.0031000000000000003     0.0159                   1.156601241570295        3.36631784954558         0.9505233611329487
0.0031000000000000003     0.016                    1.1117889807647363       3.333890913330006        0.9505014245059817
0.0031000000000000003     0.0161                   1.069295975345852        3.302821879176913        0.9504799169293362
0.0031000000000000003     0.0162                   1.0287995015003037       3.2720787710402304       0.9504583544540698
0.0031000000000000003     0.016300000000000002     0.9883030276547544       3.2413356629035466       0.9504367919788035
0.0031000000000000003     0.0164                   0.9488194571548587       3.212285481885422        0.9504158222385607
0.0031000000000000003     0.0165                   0.9128219676932527       3.183771789852216        0.9503952773519143
0.0031000000000000003     0.0166                   0.8768244782316468       3.15525809781901         0.950374732465268
0.0031000000000000003     0.0167                   0.8408269887700409       3.1267444057858045       0.9503541875786218
0.0031000000000000003     0.016800000000000002     0.808441947977574        3.10146717360834         0.9503359375697253
0.0031000000000000003     0.016900000000000002     0.7767125390997482       3.0754070265089757       0.9503171490822772
0.0031000000000000003     0.017                    0.7449831302219225       3.0493468794096104       0.9502983605948288
0.0031000000000000003     0.0171                   0.7153292596963592       3.0256609795015597       0.9502796608366647
0.0031000000000000003     0.0172                   0.6877594279045827       3.0017962781512812       0.9502605251237592
0.0031000000000000003     0.0173                   0.6601895961128061       2.9779315768010033       0.9502413894108538
0.0031000000000000003     0.017400000000000002     0.6334872871044819       2.9559872872453004       0.9502226559658937
0.0031000000000000003     0.0175                   0.6097389837568133       2.934492453721573        0.9502028755978758
0.0031000000000000003     0.0176                   0.5854783729974131       2.9125693617157786       0.9501827956376517
0.0031000000000000003     0.0177                   0.5630422330798944       2.8909619885461972       0.9501650974516116
0.0031000000000000003     0.0178                   0.541277303575758        2.8708159928496704       0.9501490450537088
0.0031000000000000003     0.0179                   0.5200482244801505       2.85104674952105         0.9501323398943576
0.0031000000000000003     0.018000000000000002     0.5024422462138805       2.83382488097257         0.950111221151462
0.0031000000000000003     0.0181                   0.484408551572977        2.815405865666442        0.9500891382663489
0.0031000000000000003     0.0182                   0.4670738367582084       2.7957077260046916       0.95006711628763
0.0031000000000000003     0.0183                   0.4524353941628886       2.7776032009370106       0.950048764589974
0.0031000000000000003     0.0184                   0.43715648833179754      2.7605308503264774       0.9500316276665057
0.0031000000000000003     0.018500000000000003     0.4237001639708321       2.744119421255607        0.9500136087076003
0.0031000000000000003     0.018600000000000002     0.4125957947306236       2.72856088014893         0.9499944515237124
0.0031000000000000003     0.0187                   0.4008789394421351       2.711326935102271        0.949974510064696
0.0031000000000000003     0.0188                   0.39144377210202247      2.6941791969008033       0.9499541032418091
0.0031000000000000003     0.0189                   0.3832437665698014       2.6780811663588446       0.9499342696552691
0.0031000000000000003     0.019                    0.3748330680380392       2.662396424462197        0.9499149127406188
0.0031000000000000003     0.019100000000000002     0.3699867516322221       2.647266119358571        0.9498948832355566
0.0031000000000000003     0.019200000000000002     0.3657696551535679       2.6320822180414423       0.9498746455413184
0.0031000000000000003     0.0193                   0.3608583989135281       2.6150250831168114       0.9498534934932995
0.0031000000000000003     0.0194                   0.3602306021832817       2.598412223549909        0.9498313030191754
0.0031000000000000003     0.0195                   0.35937586689122814      2.5825193846203858       0.9498103459806936
0.0031000000000000003     0.0196                   0.35950136998105314      2.5665928046573327       0.949789173166149
0.0031000000000000003     0.019700000000000002     0.3634652711653257       2.550493478675777        0.9497670879156626
0.0031000000000000003     0.0198                   0.3670441135588689       2.5336583082252417       0.949744597670305
0.0031000000000000003     0.0199                   0.3719466653798578       2.515474222974674        0.9497209174437568
0.0031000000000000003     0.02                     0.38011562417907474      2.4971154636610775       0.9496967532622014
0.0031000000000000003     0.0201                   0.38826776546439357      2.479175692630633        0.949673518132762
0.0031000000000000003     0.020200000000000003     0.39951482187392656      2.460540319623398        0.9496495653125969
0.0031000000000000003     0.020300000000000002     0.41354989595504654      2.441278321805515        0.9496249659692328
0.0031000000000000003     0.0204                   0.4267947149134936       2.420767692129186        0.9495995467214948
0.0031000000000000003     0.0205                   0.44413149816238895      2.39823723441513         0.9495716417381551
0.0031000000000000003     0.0206                   0.463623201543203        2.37560258800809         0.9495440213726339
0.0031000000000000003     0.0207                   0.48314677499146785      2.3532112014336377       0.9495169485261856
0.0031000000000000003     0.020800000000000003     0.509095823685862        2.328793741659223        0.9494922218322477
0.0031000000000000003     0.020900000000000002     0.5362682000202902       2.303990543670699        0.9494679418154977
0.0031000000000000003     0.021                    0.5619721251419598       2.2771700376362496       0.9494424967418112
0.0032                    0                        -6.753281516064877E-7    2.2313415374737526       0.9999951885696113
0.0032                    1.0E-4                   -0.013665665074194842    2.231983616278197        0.999987954221797
0.0032                    2.0E-4                   -0.027208936314392557    2.23234138256284         0.9999807403834586
0.0032                    3.0000000000000003E-4    -0.040790943778618693    2.233070248404014        0.9999730877817122
0.0032                    4.0E-4                   -0.05456957393754888     2.235682792808052        0.999963208043847
0.0032                    5.0E-4                   -0.06834820409647908     2.238295337212089        0.9999533283059816
0.0032                    6.000000000000001E-4     -0.08231696720873839     2.2407660655677515       0.9999438923341951
0.0032                    7.0E-4                   -0.09636364987025867     2.2443762163906653       0.999934508357394
0.0032                    8.0E-4                   -0.11030800027577323     2.2479611411368          0.9999250356099574
0.0032                    9.000000000000001E-4     -0.12459058954677546     2.2525920143280374       0.9999154498493127
0.0032                    0.001                    -0.1392184236404462      2.258290500742637        0.999905748734613
0.0032                    0.0011                   -0.1538090292633947      2.263648769225293        0.9998961470823765
0.0032                    0.0012000000000000001    -0.16890575553815787     2.269488073969844        0.9998866724646119
0.0032                    0.0013000000000000002    -0.18384885013961366     2.2762590575023656       0.9998767955479733
0.0032                    0.0014                   -0.19879194474106943     2.2830300410348876       0.9998669186313345
0.0032                    0.0015                   -0.21469147587615267     2.291607720689148        0.9998569079365672
0.0032                    0.0016                   -0.23079216384218093     2.3005653829701185       0.9998468691057097
0.0032                    0.0017000000000000001    -0.2466798528267288      2.3085338590410522       0.9998370936333177
0.0032                    0.0018000000000000002    -0.2636301320572054      2.3181398951511136       0.9998271505529555
0.0032                    0.0019                   -0.280191381017289       2.3282830918933124       0.9998168793560529
0.0032                    0.002                    -0.29705473741684185     2.338811627110393        0.9998066109326913
0.0032                    0.0021000000000000003    -0.31525066711805194     2.3510398614961936       0.999796354743213
0.0032                    0.0022                   -0.33344659681926186     2.3632680958819936       0.9997860985537348
0.0032                    0.0023                   -0.35195811832410795     2.374690763615554        0.9997754091411285
0.0032                    0.0024000000000000002    -0.370863686658254       2.3880131849246937       0.9997637602187518
0.0032                    0.0025                   -0.3897060976947013      2.4014289645067532       0.9997521055435301
0.0032                    0.0026000000000000003    -0.40997203776658114     2.416756401644999        0.9997404243195012
0.0032                    0.0027                   -0.4310912931336169      2.4332297561415777       0.9997287271811475
0.0032                    0.0028                   -0.451866528223668       2.4486583391610512       0.9997177804861908
0.0032                    0.0029000000000000002    -0.4730387478102661      2.4628251377946433       0.9997068730382873
0.0032                    0.003                    -0.4957727510061808      2.4799836279869876       0.9996941047089107
0.0032                    0.0031000000000000003    -0.5185260301328957      2.498845406566196        0.9996812957181977
0.0032                    0.0032                   -0.5412793092596107      2.517707185145404        0.9996684867274848
0.0032                    0.0033                   -0.5655219941560785      2.5348621113956744       0.9996575055342845
0.0032                    0.0034000000000000002    -0.5907897237282888      2.555033211359121        0.9996453675531327
0.0032                    0.0035                   -0.6164662456516641      2.577192049078388        0.9996323160060144
0.0032                    0.0036000000000000003    -0.6426310548825591      2.597614925536237        0.999619683405373
0.0032                    0.0037                   -0.6697250423757464      2.617149724107465        0.9996070213468914
0.0032                    0.0038                   -0.6982824406598204      2.6420196708791055       0.9995920081444327
0.0032                    0.0039000000000000003    -0.7269605779882777      2.6662233048029678       0.9995772416053702
0.0032                    0.004                    -0.7563428025524767      2.686541349160278        0.9995639134787933
0.0032                    0.0041                   -0.7876238155386697      2.713030444706638        0.9995487869989335
0.0032                    0.004200000000000001     -0.8192156701106138      2.7405297735760663       0.9995333661192449
0.0032                    0.0043                   -0.851357200856786       2.763233265659638        0.9995196005960265
0.0032                    0.0044                   -0.8850898552014547      2.7896431056883646       0.9995043162382169
0.0032                    0.0045000000000000005    -0.9200834046650004      2.8197965409368657       0.9994875389197351
0.0032                    0.0046                   -0.9552246127014203      2.8457761031368136       0.9994719392535165
0.0032                    0.0047                   -0.9914649117650863      2.8718051317509485       0.9994559934135486
